Source	Target	Weights
gi21637208	gi225714	121.22184874961636
gi21637208	gi224797	121.22184874961636
gi21637208	gi21219743	121.22184874961636
gi21637208	gi13357995	121.0
gi21637208	gi2501620	121.0
gi21637208	gi9967069	120.69897000433602
gi21637208	gi19856524	120.30102999566398
gi21637208	gi167228	120.22184874961636
gi21637208	gi7272374	120.0
gi21637208	gi16122873	118.69897000433602
gi21637208	gi1718044	118.52287874528034
gi21637208	gi1174889	117.69897000433602
gi21637208	gi6633958	117.0
gi21637208	gi2507522	117.0
gi21637208	gi23502230	116.52287874528034
gi21637208	gi17986930	116.39794000867204
gi21637208	gi2501623	116.09691001300806
gi21637208	gi914897	114.69897000433602
gi21637208	gi421269	113.15490195998575
gi21637208	gi15608987	109.52287874528034
gi21637208	gi22125140	108.52287874528034
gi21637208	gi886331	108.0
gi21637208	gi137071	105.22184874961636
gi21637208	gi4545295	104.52287874528034
gi21637208	gi16078516	3.3979400086720375
gi21637208	gi171366	1.7958800173440752
gi21637208	gi6322218	1.6777807052660807
gi21637208	gi16766629	1.3979400086720375
gi21637208	gi9931313	1.3872161432802645
gi21637208	gi16762096	1.3565473235138126
gi21637208	gi21730171	1.3467874862246563
gi21637208	gi3122243	1.337242168318426
gi21637208	gi16078614	1.1135092748275182
gi21637208	gi3287879	1.0362121726544447
gi21637208	gi23062845	0.958607314841775
gi21637208	gi627281	0.7958800173440752
gi21637208	gi22218649	0.769551078621726
gi21637208	gi21362600	0.6777807052660807
gi21637208	gi1246354	0.6777807052660807
gi21637208	gi16128322	0.6575773191777937
gi21637208	gi1657533	0.6575773191777937
gi21637208	gi18478562	0.585026652029182
gi21637208	gi3122248	0.5528419686577808
gi21637208	gi3287876	0.5376020021010439
gi21637208	gi15800066	0.36653154442041347
gi21637208	gi22832393	0.3467874862246563
gi21637208	gi2506025	0.25181197299379954
gi21637208	gi3024509	0.22914798835785583
gi21637208	gi15595634	0.22914798835785583
gi21637208	gi191364	0.16115090926274472
gi21637208	gi13194736	0.1549019599857432
gi21637208	gi191173	0.14266750356873156
gi21637208	gi131696	0.10237290870955855
gi21637208	gi23200220	0.0
gi21637208	gi22988246	0.0
gi21637208	gi3334230	0.0
gi21637208	gi15833010	0.0
gi21637208	gi887833	0.0
gi21637208	gi15803420	0.0
gi21637208	gi16130785	0.0
gi21637208	gi15595638	0.0
gi21637208	gi3122249	0.0
gi21637208	gi6141557	0.0
gi21637208	gi6330926	0.0
gi21637208	gi11837778	0.0
gi21637208	gi4758426	0.0
gi21637208	gi728827	0.0
gi21637208	gi17532699	0.0
gi21637208	gi4033703	0.0
gi21637208	gi15643577	0.0
gi21637208	gi6753960	0.0
gi21637208	gi20270696	0.0
gi21637208	gi13929094	0.0
gi21637208	gi8509	0.0
gi21637208	gi3915831	0.0
gi21637208	gi16080988	0.0
gi21637208	gi7533042	0.0
gi21637208	gi24115394	0.0
gi21637208	gi16132149	0.0
gi21637208	gi15804904	0.0
gi21637208	gi3287737	0.0
gi21637208	gi348315	0.0
gi21637208	gi3182927	0.0
gi21637208	gi17432321	0.0
gi21637208	gi21294381	0.0
gi21637208	gi16763320	0.0
gi21637208	gi16767756	0.0
gi21637208	gi13022196	0.0
gi21637208	gi12644702	0.0
gi21637208	gi15802037	0.0
gi21637208	gi16129581	0.0
gi21637208	gi24113013	0.0
gi21637208	gi995562	0.0
gi21637208	gi19111945	0.0
gi21637202	gi21637205	323.3062153431158
gi21637202	gi1174891	323.3062153431158
gi21637202	gi586167	323.3062153431158
gi21637202	gi21637208	323.3062153431158
gi21637202	gi21637192	323.3062153431158
gi21637202	gi21637179	323.3062153431158
gi21637202	gi15611138	323.3062153431158
gi21637202	gi5913962	323.3062153431158
gi21637202	gi21637244	323.3062153431158
gi21637202	gi13605430	179.69897000433602
gi21637202	gi19338960	179.69897000433602
gi21637202	gi16974911	179.30102999566398
gi21637202	gi16974909	178.52287874528034
gi21637202	gi43635	177.69897000433602
gi21637202	gi14579320	155.69897000433602
gi21637202	gi23020534	139.09691001300806
gi21637202	gi586164	136.04575749056067
gi21637202	gi15612817	134.0
gi21637202	gi23027998	132.52287874528034
gi21637202	gi15807978	132.04575749056067
gi21637202	gi137073	132.0
gi21637202	gi137074	132.0
gi21637202	gi227457	131.69897000433602
gi21637202	gi19070377	130.39794000867204
gi21637202	gi10336584	130.39794000867204
gi21637202	gi17546751	130.22184874961636
gi21637202	gi22976226	130.15490195998575
gi21637202	gi22988607	130.09691001300806
gi21637202	gi2340847	129.39794000867204
gi21637202	gi4249601	129.30102999566398
gi21637202	gi17231162	129.15490195998575
gi21637202	gi23101955	128.15490195998575
gi21637202	gi23039910	128.0
gi21637202	gi12313641	127.69897000433602
gi21637202	gi16329675	127.69897000433602
gi21637202	gi7245484	127.69897000433602
gi21637202	gi3659633	127.69897000433602
gi21637202	gi23058236	127.69897000433602
gi21637202	gi23000615	127.69897000433602
gi21637202	gi14278353	127.52287874528034
gi21637202	gi23501177	127.0
gi21637202	gi17987935	127.0
gi21637202	gi23126033	127.0
gi21637202	gi13959023	127.0
gi21637202	gi15800666	127.0
gi21637202	gi15600061	127.0
gi21637202	gi16080717	126.69897000433602
gi21637202	gi22297549	126.15490195998575
gi21637202	gi137070	125.15490195998575
gi21637202	gi23136289	125.0
gi21637202	gi1073151	125.0
gi21637202	gi15966223	125.0
gi21637202	gi17402589	125.0
gi21637202	gi19310948	124.69897000433602
gi21637202	gi2624847	124.52287874528034
gi21637202	gi731075	124.30102999566398
gi21637202	gi7245287	124.0
gi21637202	gi15889672	123.69897000433602
gi21637202	gi2708800	123.52287874528034
gi21637202	gi16272483	123.52287874528034
gi21637202	gi14599161	123.15490195998575
gi21637202	gi13474128	123.0
gi21637202	gi3915207	122.69897000433602
gi21637202	gi15220459	122.52287874528034
gi21637202	gi7839375	122.52287874528034
gi21637202	gi7320802	121.30102999566398
gi21637202	gi14192678	119.52287874528034
gi21637202	gi1174887	118.0
gi21637202	gi2501620	117.52287874528034
gi21637202	gi14599413	117.52287874528034
gi21637202	gi2501623	117.39794000867204
gi21637202	gi14599435	117.30102999566398
gi21637202	gi14599415	117.30102999566398
gi21637202	gi15925280	117.0
gi21637202	gi465008	115.69897000433602
gi21637202	gi225714	115.69897000433602
gi21637202	gi224797	115.69897000433602
gi21637202	gi3688063	115.69897000433602
gi21637202	gi167228	115.22184874961636
gi21637202	gi21219743	114.15490195998575
gi21637202	gi16122873	114.04575749056067
gi21637202	gi13357995	114.0
gi21637202	gi1718044	113.69897000433602
gi21637202	gi19856524	113.69897000433602
gi21637202	gi1174889	113.30102999566398
gi21637202	gi9967069	113.22184874961636
gi21637202	gi22831365	113.15490195998575
gi21637202	gi7272374	113.0
gi21637202	gi15608987	111.69897000433602
gi21637202	gi23502230	110.30102999566398
gi21637202	gi17986930	110.30102999566398
gi21637202	gi6633958	110.0
gi21637202	gi886331	109.52287874528034
gi21637202	gi914897	108.0
gi21637202	gi421269	108.0
gi21637202	gi2507522	108.0
gi21637202	gi22125140	103.69897000433602
gi21637202	gi137071	98.69897000433602
gi21637202	gi4545295	98.09691001300806
gi21637202	gi21362600	2.221848749616356
gi21637202	gi18478562	1.853871964321762
gi21637202	gi3122248	1.408935392973501
gi21637202	gi21730171	1.2441251443275085
gi21637202	gi16078614	1.0655015487564323
gi21637202	gi16078516	0.8860566476931632
gi21637202	gi16766629	0.638272163982407
gi21637202	gi16762096	0.585026652029182
gi21637202	gi15800066	0.5228787452803376
gi21637202	gi15595634	0.4089353929735008
gi21637202	gi15602430	0.3979400086720376
gi21637202	gi16128322	0.3467874862246563
gi21637202	gi1246354	0.3467874862246563
gi21637202	gi1657533	0.3372421683184259
gi21637202	gi627281	0.2924298239020636
gi21637202	gi23062845	0.16115090926274472
gi21637202	gi3122249	0.13076828026902382
gi21637202	gi23200220	0.0
gi21637202	gi6330926	0.0
gi21637202	gi4758426	0.0
gi21637202	gi15833010	0.0
gi21637202	gi15803420	0.0
gi21637202	gi887833	0.0
gi21637202	gi16130785	0.0
gi21637202	gi11837778	0.0
gi21637202	gi17532699	0.0
gi21637202	gi3024509	0.0
gi21637202	gi728827	0.0
gi21637202	gi16120505	0.0
gi21637202	gi3287879	0.0
gi21637202	gi2506025	0.0
gi21637202	gi191173	0.0
gi21637202	gi191364	0.0
gi21637202	gi22988246	0.0
gi21637202	gi131696	0.0
gi21637202	gi22832393	0.0
gi21637202	gi15643577	0.0
gi21637202	gi3122243	0.0
gi21637202	gi3287876	0.0
gi21637202	gi22218649	0.0
gi21637202	gi9931313	0.0
gi21637202	gi15595638	0.0
gi21637202	gi6753960	0.0
gi21637202	gi20270696	0.0
gi21637202	gi3334230	0.0
gi21637202	gi13929094	0.0
gi21637202	gi7533042	0.0
gi21637202	gi8509	0.0
gi21637202	gi3915831	0.0
gi21637202	gi16080988	0.0
gi21637202	gi3287737	0.0
gi21637202	gi13194736	0.0
gi21637202	gi171366	0.0
gi21637202	gi24115394	0.0
gi21637202	gi16132149	0.0
gi21637202	gi15804904	0.0
gi21637202	gi6322218	0.0
gi21637202	gi3182927	0.0
gi21637202	gi21294381	0.0
gi21637202	gi13022196	0.0
gi21637202	gi12644702	0.0
gi21637202	gi16763320	0.0
gi21637202	gi17432321	0.0
gi21637202	gi16767756	0.0
gi21637202	gi348315	0.0
gi21637202	gi19111945	0.0
gi21637202	gi995562	0.0
gi21637202	gi15802037	0.0
gi21637202	gi16129581	0.0
gi21637202	gi24113013	0.0
gi21637202	gi6141557	0.0
gi21637205	gi21637202	323.3062153431158
gi21637205	gi1174891	323.3062153431158
gi21637205	gi586167	323.3062153431158
gi21637205	gi21637208	323.3062153431158
gi21637205	gi21637192	323.3062153431158
gi21637205	gi5913962	323.3062153431158
gi21637205	gi15611138	323.3062153431158
gi21637205	gi19338960	323.3062153431158
gi21637205	gi13605430	323.3062153431158
gi21637205	gi16974911	323.3062153431158
gi21637205	gi16974909	323.3062153431158
gi21637205	gi43635	323.3062153431158
gi21637205	gi21637244	323.3062153431158
gi21637205	gi21637179	323.3062153431158
gi21637205	gi14579320	162.0
gi21637205	gi23020534	144.52287874528034
gi21637205	gi586164	143.30102999566398
gi21637205	gi15612817	141.0
gi21637205	gi23027998	138.0
gi21637205	gi19070377	137.30102999566398
gi21637205	gi137073	136.30102999566398
gi21637205	gi15807978	136.22184874961636
gi21637205	gi137074	136.15490195998575
gi21637205	gi227457	136.0
gi21637205	gi17546751	135.52287874528034
gi21637205	gi22988607	135.52287874528034
gi21637205	gi4249601	135.22184874961636
gi21637205	gi23101955	135.22184874961636
gi21637205	gi22976226	135.15490195998575
gi21637205	gi10336584	135.04575749056067
gi21637205	gi7245484	135.0
gi21637205	gi14278353	134.69897000433602
gi21637205	gi12313641	134.69897000433602
gi21637205	gi23000615	134.69897000433602
gi21637205	gi23058236	134.39794000867204
gi21637205	gi2340847	134.30102999566398
gi21637205	gi17987935	134.22184874961636
gi21637205	gi13959023	134.15490195998575
gi21637205	gi23501177	134.09691001300806
gi21637205	gi17231162	134.0
gi21637205	gi15600061	133.69897000433602
gi21637205	gi3659633	133.52287874528034
gi21637205	gi16080717	133.52287874528034
gi21637205	gi16329675	133.30102999566398
gi21637205	gi23039910	133.0
gi21637205	gi15966223	132.0
gi21637205	gi1073151	132.0
gi21637205	gi23126033	131.69897000433602
gi21637205	gi15800666	131.52287874528034
gi21637205	gi22297549	131.52287874528034
gi21637205	gi731075	131.52287874528034
gi21637205	gi17402589	131.0
gi21637205	gi15889672	130.52287874528034
gi21637205	gi137070	130.0
gi21637205	gi23136289	130.0
gi21637205	gi13474128	130.0
gi21637205	gi14599161	129.52287874528034
gi21637205	gi2624847	129.30102999566398
gi21637205	gi16272483	129.30102999566398
gi21637205	gi2708800	129.22184874961636
gi21637205	gi19310948	129.0
gi21637205	gi7245287	128.52287874528034
gi21637205	gi3915207	128.30102999566398
gi21637205	gi15220459	128.04575749056067
gi21637205	gi7839375	128.0
gi21637205	gi7320802	126.04575749056067
gi21637205	gi14192678	125.22184874961636
gi21637205	gi2501623	123.52287874528034
gi21637205	gi14599413	122.69897000433602
gi21637205	gi14599435	122.69897000433602
gi21637205	gi14599415	122.69897000433602
gi21637205	gi2501620	122.52287874528034
gi21637205	gi1174887	122.30102999566398
gi21637205	gi465008	122.04575749056067
gi21637205	gi225714	122.0
gi21637205	gi224797	122.0
gi21637205	gi15925280	121.69897000433602
gi21637205	gi167228	121.0
gi21637205	gi3688063	120.30102999566398
gi21637205	gi16122873	119.69897000433602
gi21637205	gi1718044	119.39794000867204
gi21637205	gi21219743	119.39794000867204
gi21637205	gi22831365	119.22184874961636
gi21637205	gi1174889	118.69897000433602
gi21637205	gi13357995	118.09691001300806
gi21637205	gi19856524	118.0
gi21637205	gi9967069	117.52287874528034
gi21637205	gi7272374	117.0
gi21637205	gi23502230	116.52287874528034
gi21637205	gi17986930	116.39794000867204
gi21637205	gi15608987	116.39794000867204
gi21637205	gi6633958	114.30102999566398
gi21637205	gi886331	114.0
gi21637205	gi421269	112.69897000433602
gi21637205	gi2507522	112.52287874528034
gi21637205	gi914897	112.0
gi21637205	gi22125140	109.30102999566398
gi21637205	gi137071	103.0
gi21637205	gi4545295	102.15490195998575
gi21637205	gi21362600	2.221848749616356
gi21637205	gi18478562	1.853871964321762
gi21637205	gi3122248	1.4436974992327127
gi21637205	gi21730171	1.2596373105057561
gi21637205	gi16078614	1.080921907623926
gi21637205	gi16078516	0.8239087409443188
gi21637205	gi627281	0.5086383061657274
gi21637205	gi16766629	0.20760831050174613
gi21637205	gi16762096	0.2006594505464183
gi21637205	gi23062845	0.12493873660829995
gi21637205	gi3122249	0.08618614761628333
gi21637205	gi1246354	0.0
gi21637205	gi1657533	0.0
gi21637205	gi16128322	0.0
gi21637205	gi23200220	0.0
gi21637205	gi15595634	0.0
gi21637205	gi15602430	0.0
gi21637205	gi6330926	0.0
gi21637205	gi4758426	0.0
gi21637205	gi15800066	0.0
gi21637205	gi15803420	0.0
gi21637205	gi15833010	0.0
gi21637205	gi887833	0.0
gi21637205	gi16130785	0.0
gi21637205	gi171366	0.0
gi21637205	gi728827	0.0
gi21637205	gi6322218	0.0
gi21637205	gi11837778	0.0
gi21637205	gi17532699	0.0
gi21637205	gi3287879	0.0
gi21637205	gi3024509	0.0
gi21637205	gi191173	0.0
gi21637205	gi2506025	0.0
gi21637205	gi191364	0.0
gi21637205	gi131696	0.0
gi21637205	gi4033703	0.0
gi21637205	gi22832393	0.0
gi21637205	gi22988246	0.0
gi21637205	gi3287876	0.0
gi21637205	gi22218649	0.0
gi21637205	gi3122243	0.0
gi21637205	gi15643577	0.0
gi21637205	gi9931313	0.0
gi21637205	gi6753960	0.0
gi21637205	gi20270696	0.0
gi21637205	gi15595638	0.0
gi21637205	gi3334230	0.0
gi21637205	gi13929094	0.0
gi21637205	gi8509	0.0
gi21637205	gi3915831	0.0
gi21637205	gi16080988	0.0
gi21637205	gi7533042	0.0
gi21637205	gi348315	0.0
gi21637205	gi3287737	0.0
gi21637205	gi24115394	0.0
gi21637205	gi16132149	0.0
gi21637205	gi15804904	0.0
gi21637205	gi13194736	0.0
gi21637205	gi3182927	0.0
gi21637205	gi21294381	0.0
gi21637205	gi12644702	0.0
gi21637205	gi13022196	0.0
gi21637205	gi16763320	0.0
gi21637205	gi16767756	0.0
gi21637205	gi17432321	0.0
gi21637205	gi15802037	0.0
gi21637205	gi16129581	0.0
gi21637205	gi24113013	0.0
gi21637205	gi6141557	0.0
gi15212234	gi2098312	323.3062153431158
gi15212234	gi14719485	179.30102999566398
gi15212234	gi13786719	178.22184874961636
gi15212234	gi2392286	177.0
gi15212234	gi12084365	177.0
gi15212234	gi17977844	175.39794000867204
gi15212234	gi3287737	0.4559319556497244
gi15212234	gi167228	0.0
gi15212234	gi225714	0.0
gi15212234	gi224797	0.0
gi15212234	gi465008	0.0
gi15212234	gi23136289	0.0
gi15212234	gi4033703	0.0
gi15212234	gi17546751	0.0
gi15212234	gi17986930	0.0
gi15212234	gi23502230	0.0
gi15212234	gi6633958	0.0
gi15212234	gi18859679	0.0
gi15212234	gi15220459	0.0
gi15212234	gi171366	0.0
gi15212234	gi6322218	0.0
gi15212234	gi20302047	0.0
gi15212234	gi7533042	0.0
gi15212234	gi21219743	0.0
gi15212234	gi23101955	0.0
gi15212234	gi13929094	0.0
gi15212234	gi13194736	0.0
gi15212234	gi3287876	0.0
gi15212234	gi1346930	0.0
gi1657533	gi1246354	323.3062153431158
gi1657533	gi16128322	323.3062153431158
gi1657533	gi15800066	323.3062153431158
gi1657533	gi16762096	323.3062153431158
gi1657533	gi16766629	323.3062153431158
gi1657533	gi16120505	323.3062153431158
gi1657533	gi15595634	323.3062153431158
gi1657533	gi15602430	323.3062153431158
gi1657533	gi12644702	37.0
gi1657533	gi13022196	37.0
gi1657533	gi3287737	33.52287874528034
gi1657533	gi9837270	8.301029995663981
gi1657533	gi11890745	3.5228787452803374
gi1657533	gi6226558	3.3979400086720375
gi1657533	gi4033703	2.5228787452803374
gi1657533	gi3122243	2.3010299956639813
gi1657533	gi22218649	2.3010299956639813
gi1657533	gi16078516	1.8239087409443189
gi1657533	gi9931313	1.7695510786217261
gi1657533	gi22125140	1.0506099933550872
gi1657533	gi1174889	1.0506099933550872
gi1657533	gi16122873	1.0087739243075051
gi1657533	gi1718044	1.0087739243075051
gi1657533	gi15833010	1.00436480540245
gi1657533	gi15803420	1.0
gi1657533	gi16130785	0.958607314841775
gi1657533	gi887833	0.958607314841775
gi1657533	gi18478562	0.958607314841775
gi1657533	gi3122249	0.744727494896694
gi1657533	gi15643577	0.721246399047171
gi1657533	gi21362600	0.6989700043360187
gi1657533	gi17986930	0.44369749923271273
gi1657533	gi23502230	0.4089353929735008
gi1657533	gi24115394	0.36653154442041347
gi1657533	gi16132149	0.3565473235138126
gi1657533	gi23200220	0.3565473235138126
gi1657533	gi15804904	0.3098039199714863
gi1657533	gi21730171	0.26760624017703144
gi1657533	gi627281	0.1938200260161128
gi1657533	gi728827	0.1804560644581313
gi1657533	gi3688063	0.1549019599857432
gi1657533	gi14599161	0.05060999335508721
gi1657533	gi15807978	0.0
gi1657533	gi15220459	0.0
gi1657533	gi421269	0.0
gi1657533	gi16763320	0.0
gi1657533	gi16078614	0.0
gi1657533	gi16767756	0.0
gi1657533	gi14599415	0.0
gi1657533	gi23058236	0.0
gi1657533	gi14599413	0.0
gi1657533	gi14599435	0.0
gi1657533	gi7531230	0.0
gi1657533	gi21637179	0.0
gi1657533	gi21637244	0.0
gi1657533	gi19310948	0.0
gi1657533	gi23062845	0.0
gi1657533	gi23136289	0.0
gi1657533	gi3122248	0.0
gi1657533	gi23027998	0.0
gi1657533	gi23101955	0.0
gi1657533	gi13605430	0.0
gi1657533	gi19338960	0.0
gi1657533	gi21637202	0.0
gi1657533	gi5913962	0.0
gi1657533	gi15611138	0.0
gi1657533	gi16974911	0.0
gi1657533	gi16974909	0.0
gi1657533	gi16080988	0.0
gi1657533	gi43635	0.0
gi1657533	gi23000615	0.0
gi1657533	gi21637208	0.0
gi1657533	gi586167	0.0
gi1657533	gi22297549	0.0
gi1657533	gi21637205	0.0
gi1657533	gi4545295	0.0
gi1657533	gi21637192	0.0
gi1657533	gi137071	0.0
gi1657533	gi1174891	0.0
gi1657533	gi8509	0.0
gi1657533	gi3915831	0.0
gi1657533	gi14579320	0.0
gi1657533	gi16760039	0.0
gi1657533	gi16764519	0.0
gi1657533	gi400909	0.0
gi1657533	gi279582	0.0
